time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.1400000000000006,-0.07030724463844641,0.006510151702548461,11.353673710593231,6.28177941325988,0.03026658724530229,0.0,-0.20874491114070873,0.025829300011998714,2.6051682290712836,-0.06219453396423228,-0.003832598915719713,0.0,485.8058943940881,484.1002470140169,485.4069382670421,483.9232717503816
1.2000000000000006,-0.08357217896051514,0.008008782703937904,11.516752564041948,6.278155435511987,0.030688519428196948,0.0,-0.2334231186802309,0.02368327202674802,2.830260732041813,-0.057033321694896735,0.022835889618261343,0.0,480.73659426834115,482.75301139713946,480.5578108301262,480.9465736621323
1.2600000000000007,-0.09821555355342447,0.009313098714038551,11.68949081928248,6.274625339350555,0.03213475690683154,0.0,-0.25482574454348805,0.01944249201361934,2.9274285392287993,-0.06270455207723506,0.02652630279160866,0.0,444.6217414957308,444.92405804660484,443.05007944308005,442.58110917616176
1.3200000000000007,-0.11423130827448061,0.010272972978473799,11.86982321938351,6.270375144892071,0.0339344357279705,0.0,-0.27920812498497366,0.012126140278935124,3.083231294125818,-0.09674285282219987,0.03615728270367023,0.0,462.21747756459314,462.97610376749446,463.5127397282351,460.82580422927657
1.3800000000000008,-0.131688764572602,0.010716038515782825,12.057645964743156,6.264660024915003,0.035953627580269654,0.0,-0.302911431990139,0.0020640973355416726,3.1772513080386067,-0.09242764620911179,0.028105928051530674,0.0,444.2705865013861,443.6103873627187,444.39507132622583,444.7409280859977
1.4400000000000008,-0.15062828402820572,0.010428820387865132,12.251634011107312,6.259017621387024,0.038300283148983816,0.0,-0.3286108250618628,-0.012211487200982248,3.2886794551474177,-0.09747464382386495,0.05506160038404896,0.0,449.9257207939459,452.1035509601549,449.74246257214594,449.3260847497954
1.5000000000000009,-0.17133694135260197,0.009053572515470013,12.456728581503429,6.252923196555837,0.041489700034249566,0.0,-0.3620561953199721,-0.03435688526816103,3.54699957012833,-0.11137449709999804,0.04904775021974785,0.0,495.08568775353933,494.64453949733235,494.48006865754394,493.447118485098
1.560000000000001,-0.19408078261566516,0.006229121926401107,12.676098552210025,6.2461462488414625,0.04419175903380701,0.0,-0.3963825658083169,-0.06057201001623167,3.7645940712780317,-0.11629736525269754,0.035474977297645906,0.0,484.3110788941227,483.2900819423439,485.15033481864685,484.7703629775534
1.620000000000001,-0.2187405350169032,0.0018432981965201193,12.903904372420127,6.23907749048808,0.04634538531026511,0.0,-0.425808195121851,-0.0862921382620412,3.8286770462578166,-0.1210265403996683,0.03671828892732905,0.0,439.2107716944254,439.31447157351687,439.76619982403264,439.3616226413801
1.680000000000001,-0.24518027213684468,-0.004197605335104459,13.134943018880437,6.231436850532781,0.04838820208808059,0.0,-0.45571065101006236,-0.11575732702455763,3.872413020145456,-0.1445888074434726,0.028084248158134838,0.0,433.32752309109327,432.6015628496283,434.9261064500278,432.93231772645703
1.740000000000001,-0.27340248088506225,-0.0121019595530687,13.367590768002454,6.223303459900809,0.049813479511522374,0.0,-0.48516972082583465,-0.14845988252128536,3.8824205244329133,-0.12182670619986961,0.013266909300768973,0.0,423.43120998590655,422.1545769982164,421.95203464590844,423.8942546949783
1.8000000000000012,-0.3033267636577445,-0.022001891165767236,13.599057799932785,6.21564501178343,0.050589238497005695,0.0,-0.5123802990911158,-0.18214224374289587,3.833262510722898,-0.14298441979069895,0.012245454871414117,0.0,402.9786670924459,402.8862143458311,403.9952878862617,402.06572502107144
1.8600000000000012,-0.3351569776692047,-0.03440361773723673,13.832675335895395,6.207413480088903,0.051548791556204954,0.0,-0.5486987512852455,-0.23209873580187657,3.953497273451277,-0.12759341355559012,0.022594000357010445,0.0,458.2651798387617,459.0869843882151,456.5755205533952,457.7848609315768
